id,chords,release_date,genres,decade,rock_genre,artist_id,main_genre,spotify_song_id,spotify_artist_id
383,<intro_1> Gm Cm Dm Gm <chorus_1> Gm Cm F Bb <chorus_2> Gm F Eb D <chorus_3> Gm Cm Dm Gm <bridge_1> Gm Cm F Bb <outro_1> Gm Cm Dm Gm,,'metal',2010.0,,artist_383,metal,synth000383,synthartist000383
384,<intro_1> F#m7 Bm7 E7 Amaj7 <solo_1> F#m D A E <bridge_1> F#m Bm C#m F#m <outro_1> F#m E D C#,,'r&b',2000.0,,artist_384,r&b,synth000384,synthartist000384
385,<intro_1> Em Am D G <bridge_1> Em Am Bm Em <solo_1> Em Am Bm Em <verse_1> Em Am Bm Em <solo_2> Em D C B <outro_1> Em Am Bm Em,,'indie',,,artist_385,indie,synth000385,synthartist000385
386,<intro_1> Am F C G <chorus_1> C Am F G <outro_1> C G Am F,,'indie',,,artist_386,indie,,
387,<intro_1> Fm Bb Eb <verse_1> Eb Cm Ab Bb <chorus_1> Eb Cm Ab Bb <outro_1> Ebmaj7 Abmaj7 Bb7 Ebmaj7,,,1970.0,,artist_387,,,
388,<intro_1> Gm Cm Dm Gm <chorus_1> Gm7 Cm7 F7 Bbmaj7 <outro_1> Gm7 Cm7 F7 Bbmaj7,,'indie',1970.0,,artist_388,indie,synth000388,synthartist000388
389,<intro_1> Ebm7 Abm7 Db7 Gbmaj7 <verse_1> Ebm Cb Gb Db <verse_2> Ebm Cb Gb Db <chorus_1> Ebm Db Cb Bb <outro_1> Ebm Abm Db Gb,,'pop',1980.0,,artist_389,pop,synth000389,synthartist000389
390,<intro_1> F#maj7 Bmaj7 C#7 F#maj7 <chorus_1> G#m C# F# <chorus_2> G#m C# F# <solo_1> F# D#m B C# <outro_1> F# C# D#m A#m B F# B C#,,'country',2000.0,,artist_390,country,synth000390,synthartist000390
391,<intro_1> Dm Bb F C <verse_1> Dm7 Gm7 C7 Fmaj7 <solo_1> Dm Bb F C <verse_2> Dm Bb F C <bridge_1> Dm C Bb A <outro_1> Dm Gm Am Dm,,'hip hop',2000.0,,artist_391,hip hop,synth000391,synthartist000391
392,<intro_1> D G A G <bridge_1> D G A G <verse_1> D A Bm F#m G D G A <outro_1> D A Bm G,,,,,artist_392,,synth000392,synthartist000392
393,<intro_1> Dm Gm Am Dm <bridge_1> Dm Gm C F <verse_1> Dm C Bb A <verse_2> Dm7 Gm7 C7 Fmaj7 <outro_1> Dm7 Gm7 C7 Fmaj7,,,,,artist_393,,,
394,<intro_1> D Bm G A <chorus_1> D Bm G A <solo_1> Em A D <chorus_2> Em A D <bridge_1> D Bm G A <outro_1> D G A G,,,,,artist_394,,,
395,<intro_1> A D E D <verse_1> F#m D A E <chorus_1> A E F#m C#m D A D E <chorus_2> Bm7 E7 Amaj7 <bridge_1> Bm E A <outro_1> A E F#m C#m D A D E,,,2000.0,,artist_395,,synth000395,synthartist000395
396,<intro_1> Cm Fm Bb Eb <bridge_1> Cm Bb Ab G <outro_1> Cm Fm Bb Eb,,'folk',,,artist_396,folk,synth000396,synthartist000396
397,<intro_1> D A Bm G <bridge_1> D G A G <chorus_1> D G A G <chorus_2> D A Bm F#m G D G A <outro_1> D G A G,,,1990.0,,artist_397,,synth000397,synthartist000397
398,<intro_1> Cm Fm Bb Eb <chorus_1> Cm7 Fm7 Bb7 Ebmaj7 <bridge_1> Cm Fm Gm Cm <chorus_2> Cm Fm Bb Eb <outro_1> Cm Fm Gm Cm,,,1990.0,,artist_398,,,
399,<intro_1> Ebm Cb Gb Db <bridge_1> Ebm Cb Gb Db <bridge_2> Ebm Cb Gb Db <outro_1> Ebm Cb Gb Db,,'pop',,,artist_399,pop,,
400,<intro_1> Ebm Abm Bbm Ebm <verse_1> Ebm Abm Db Gb <verse_2> Ebm Db Cb Bb <solo_1> Ebm Cb Gb Db <outro_1> Ebm Db Cb Bb,,,,,artist_400,,,
401,<intro_1> Dmaj7 Gmaj7 A7 Dmaj7 <bridge_1> Bm G D A <verse_1> D A Bm F#m G D G A <verse_2> D A Bm F#m G D G A <chorus_1> Em A D <outro_1> D Bm G A,,,,,artist_401,,synth000401,synthartist000401
402,<intro_1> Dm7 Gm7 C7 Fmaj7 <bridge_1> Dm Bb F C <outro_1> Dm7 Gm7 C7 Fmaj7,,'hip hop',1980.0,,artist_402,hip hop,synth000402,synthartist000402
403,<intro_1> Bb Gm Eb F <chorus_1> Cm F Bb <verse_1> Gm Eb Bb F <verse_2> Bbmaj7 Ebmaj7 F7 Bbmaj7 <solo_1> Gm Eb Bb F <outro_1> Cm F Bb,,,1980.0,,artist_403,,synth000403,synthartist000403
404,<intro_1> D A Bm G <verse_1> D A Bm G <outro_1> Dmaj7 Gmaj7 A7 Dmaj7,,,2020.0,,artist_404,,synth000404,synthartist000404
405,<intro_1> Dm7 Gm7 C7 Fmaj7 <solo_1> Dm Gm C F <chorus_1> Dm7 Gm7 C7 Fmaj7 <verse_1> Dm Gm Am Dm <bridge_1> Dm Gm C F <outro_1> Dm Gm C F,,'r&b',1990.0,,artist_405,r&b,,
406,<intro_1> Bm7 Em7 A7 Dmaj7 <verse_1> Bm A G F# <bridge_1> Bm Em F#m Bm <solo_1> Bm Em F#m Bm <outro_1> Bm A G F#,,,1980.0,,artist_406,,synth000406,synthartist000406
407,<intro_1> Bm Em A D <bridge_1> Bm Em A D <outro_1> Bm G D A,,,1990.0,,artist_407,,,
408,<intro_1> Dm Gm Am Dm <chorus_1> Dm Bb F C <chorus_2> Dm Bb F C <solo_1> Dm C Bb A <outro_1> Dm Gm C F,,'r&b',,,artist_408,r&b,synth000408,synthartist000408
409,<intro_1> Ebm7 Abm7 Db7 Gbmaj7 <solo_1> Ebm7 Abm7 Db7 Gbmaj7 <bridge_1> Ebm Cb Gb Db <outro_1> Ebm Abm Bbm Ebm,,'hip hop',,,artist_409,hip hop,synth000409,synthartist000409
410,<intro_1> E B C#m A <solo_1> F#m7 B7 Emaj7 <outro_1> E C#m A B,,'r&b',1970.0,,artist_410,r&b,synth000410,synthartist000410
411,<intro_1> Bm A G F# <solo_1> Bm G D A <verse_1> Bm A G F# <chorus_1> Bm Em A D <verse_2> Bm A G F# <outro_1> Bm Em A D,,'metal',,,artist_411,metal,,
412,<intro_1> Fm Db Ab Eb <solo_1> Fm Bbm Cm Fm <chorus_1> Fm Db Ab Eb <bridge_1> Fm Db Ab Eb <outro_1> Fm Bbm Eb Ab,,'folk',2000.0,,artist_412,folk,synth000412,synthartist000412
413,<intro_1> Cm Ab Eb Bb <chorus_1> Cm Bb Ab G <bridge_1> Cm Fm Gm Cm <verse_1> Cm7 Fm7 Bb7 Ebmaj7 <outro_1> Cm Fm Gm Cm,,'country',2000.0,,artist_413,country,synth000413,synthartist000413
414,<intro_1> F#m D A E <chorus_1> F#m Bm C#m F#m <outro_1> F#m Bm C#m F#m,,,2000.0,,artist_414,,synth000414,synthartist000414
415,<intro_1> B F# G#m E <verse_1> Bmaj7 Emaj7 F#7 Bmaj7 <bridge_1> B F# G#m E <chorus_1> B E F# E <outro_1> B F# G#m E,,,,,artist_415,,synth000415,synthartist000415
416,<intro_1> Gm F Eb D <verse_1> Gm Eb Bb F <outro_1> Gm Eb Bb F,,'r&b',,,artist_416,r&b,synth000416,synthartist000416
417,<intro_1> Bm A G F# <bridge_1> Bm Em F#m Bm <solo_1> Bm Em F#m Bm <chorus_1> Bm G D A <outro_1> Bm Em F#m Bm,,,2010.0,,artist_417,,synth000417,synthartist000417
418,<intro_1> Amaj7 Dmaj7 E7 Amaj7 <chorus_1> A E F#m D <outro_1> Bm7 E7 Amaj7,,,2020.0,,artist_418,,synth000418,synthartist000418
419,<intro_1> G D Em C <solo_1> Am D G <bridge_1> G D Em Bm C G C D <solo_2> G C D C <chorus_1> G D Em Bm C G C D <outro_1> Gmaj7 Cmaj7 D7 Gmaj7,,'r&b',,,artist_419,r&b,synth000419,synthartist000419
420,<intro_1> Ab Fm Db Eb <bridge_1> Ab Eb Fm Db <verse_1> Ab Db Eb Db <chorus_1> Ab Eb Fm Cm Db Ab Db Eb <outro_1> Bbm7 Eb7 Abmaj7,,'r&b',,,artist_420,r&b,synth000420,synthartist000420
421,<intro_1> Gmaj7 Cmaj7 D7 Gmaj7 <bridge_1> G D Em Bm C G C D <solo_1> G Em C D <solo_2> Em C G D <outro_1> Am D G,,'indie',,,artist_421,indie,,
422,<intro_1> Bm7 E7 Amaj7 <solo_1> A F#m D E <verse_1> F#m D A E <bridge_1> F#m D A E <outro_1> Bm E A,,'electronic',1990.0,,artist_422,electronic,synth000422,synthartist000422
423,<intro_1> Am7 Dm7 G7 Cmaj7 <bridge_1> Am Dm Em Am <chorus_1> Am7 Dm7 G7 Cmaj7 <outro_1> Am F C G,,,,,artist_423,,synth000423,synthartist000423
424,<intro_1> Ebm Abm Db Gb <solo_1> Ebm Abm Bbm Ebm <verse_1> Ebm Db Cb Bb <outro_1> Ebm Cb Gb Db,,'country',,,artist_424,country,,
425,<intro_1> Em C G D <bridge_1> Em C G D <outro_1> Em Am Bm Em,,,,,artist_425,,,
426,<intro_1> Eb Bb Cm Ab <bridge_1> Cm Ab Eb Bb <outro_1> Eb Bb Cm Gm Ab Eb Ab Bb,,'folk',,,artist_426,folk,synth000426,synthartist000426
427,<intro_1> Abm Dbm Gb Cb <bridge_1> Abm7 Dbm7 Gb7 Cbmaj7 <solo_1> Abm Dbm Ebm Abm <bridge_2> Abm Dbm Gb Cb <outro_1> Abm Dbm Ebm Abm,,,2020.0,,artist_427,,synth000427,synthartist000427
428,<intro_1> F# D#m B C# <verse_1> F# C# D#m B <bridge_1> F# C# D#m A#m B F# B C# <solo_1> F# C# D#m B <verse_2> F# B C# B <outro_1> F#maj7 Bmaj7 C#7 F#maj7,,,1990.0,,artist_428,,,
429,<intro_1> C Am F G <verse_1> Dm7 G7 Cmaj7 <verse_2> Dm7 G7 Cmaj7 <chorus_1> Cmaj7 Fmaj7 G7 Cmaj7 <outro_1> Cmaj7 Fmaj7 G7 Cmaj7,,'indie',2020.0,,artist_429,indie,synth000429,synthartist000429
430,<intro_1> Bm G D A <verse_1> Bm A G F# <solo_1> Bm Em A D <bridge_1> Bm A G F# <solo_2> Bm Em A D <outro_1> Bm Em A D,,'indie',2010.0,,artist_430,indie,,
431,<intro_1> Abm Gb Fb Eb <bridge_1> Abm7 Dbm7 Gb7 Cbmaj7 <chorus_1> Abm Dbm Ebm Abm <outro_1> Abm Dbm Ebm Abm,,'country',2020.0,,artist_431,country,synth000431,synthartist000431
432,<intro_1> F#m D A E <bridge_1> A E F#m D <chorus_1> A E F#m D <bridge_2> A E F#m C#m D A D E <outro_1> F#m D A E,,'rock',,,artist_432,rock,synth000432,synthartist000432
433,<intro_1> F# C# D#m A#m B F# B C# <solo_1> G#m C# F# <solo_2> F# C# D#m B <outro_1> F# B C# B,,'folk',1990.0,,artist_433,folk,synth000433,synthartist000433
434,<intro_1> Fm Bbm Eb Ab <solo_1> Fm7 Bbm7 Eb7 Abmaj7 <verse_1> Fm Eb Db C <outro_1> Fm7 Bbm7 Eb7 Abmaj7,,'country',1970.0,,artist_434,country,synth000434,synthartist000434
435,<intro_1> Bbm Ab Gb F <solo_1> Bbm Ab Gb F <solo_2> Bbm Ab Gb F <chorus_1> Bbm Gb Db Ab <outro_1> Bbm Ebm Fm Bbm,,'folk',1980.0,,artist_435,folk,,
436,<intro_1> Dm Gm C F <solo_1> Dm C Bb A <outro_1> Dm C Bb A,,'country',1990.0,,artist_436,country,,
437,<intro_1> D A Bm G <solo_1> Em7 A7 Dmaj7 <chorus_1> D A Bm G <chorus_2> D A Bm G <verse_1> D Bm G A <outro_1> Bm G D A,,,2020.0,,artist_437,,,
438,<intro_1> F# D#m B C# <bridge_1> F# D#m B C# <outro_1> F#maj7 Bmaj7 C#7 F#maj7,,,1970.0,,artist_438,,,
439,<intro_1> Fm Db Ab Eb <verse_1> Fm Bbm Eb Ab <outro_1> Fm Bbm Eb Ab,,'country',2010.0,,artist_439,country,,
440,<intro_1> Bbm Ab Gb F <bridge_1> Bbm Ab Gb F <bridge_2> Bbm Gb Db Ab <verse_1> Bbm7 Ebm7 Ab7 Dbmaj7 <solo_1> Bbm Gb Db Ab <outro_1> Bbm Ab Gb F,,'country',,,artist_440,country,synth000440,synthartist000440
441,<intro_1> Gm C F <solo_1> F C Dm Bb <bridge_1> F C Dm Bb <chorus_1> Gm C F <chorus_2> Gm C F <outro_1> F C Dm Bb,,'jazz',,,artist_441,jazz,synth000441,synthartist000441
442,<intro_1> Dm Gm Am Dm <chorus_1> Dm C Bb A <chorus_2> Dm C Bb A <bridge_1> Dm C Bb A <chorus_3> Dm Gm Am Dm <outro_1> Dm Gm C F,,'folk',,,artist_442,folk,synth000442,synthartist000442
443,<intro_1> Am G F E <verse_1> Am Dm G C <bridge_1> Am Dm Em Am <bridge_2> Am G F E <outro_1> Am Dm G C,,,1980.0,,artist_443,,,
444,<intro_1> Gm C F <verse_1> Gm C F <bridge_1> Gm7 C7 Fmaj7 <verse_2> Gm C F <verse_3> F Bb C Bb <outro_1> F C Dm Am Bb F Bb C,,,,,artist_444,,synth000444,synthartist000444
445,<intro_1> C G Am F <solo_1> C G Am F <verse_1> C G Am Em F C F G <bridge_1> C G Am F <outro_1> C Am F G,,,,,artist_445,,synth000445,synthartist000445
446,<intro_1> Fm7 Bb7 Ebmaj7 <bridge_1> Fm7 Bb7 Ebmaj7 <verse_1> Eb Ab Bb Ab <outro_1> Eb Bb Cm Ab,,'r&b',2010.0,,artist_446,r&b,synth000446,synthartist000446
447,<intro_1> Gmaj7 Cmaj7 D7 Gmaj7 <chorus_1> Am D G <bridge_1> G D Em Bm C G C D <verse_1> G Em C D <verse_2> G Em C D <outro_1> Am D G,,,,,artist_447,,synth000447,synthartist000447
448,<intro_1> Abm7 Dbm7 Gb7 Cbmaj7 <verse_1> Abm7 Dbm7 Gb7 Cbmaj7 <bridge_1> Abm Dbm Gb Cb <verse_2> Abm Dbm Ebm Abm <outro_1> Abm7 Dbm7 Gb7 Cbmaj7,,'rock',,,artist_448,rock,synth000448,synthartist000448
449,<intro_1> Ebm Abm Db Gb <verse_1> Ebm Abm Bbm Ebm <verse_2> Ebm Abm Bbm Ebm <outro_1> Ebm Abm Db Gb,,'indie',,,artist_449,indie,synth000449,synthartist000449
450,<intro_1> Bm G D A <chorus_1> Bm G D A <chorus_2> Bm G D A <outro_1> D A Bm G,,,2020.0,,artist_450,,,
451,<intro_1> F Bb C Bb <solo_1> F Dm Bb C <solo_2> F Dm Bb C <verse_1> Gm7 C7 Fmaj7 <bridge_1> Fmaj7 Bbmaj7 C7 Fmaj7 <outro_1> F C Dm Am Bb F Bb C,,,2010.0,,artist_451,,,
452,<intro_1> F#m D A E <verse_1> F#m E D C# <outro_1> F#m7 Bm7 E7 Amaj7,,,2000.0,,artist_452,,synth000452,synthartist000452
453,<intro_1> F C Dm Bb <chorus_1> F C Dm Bb <chorus_2> F C Dm Bb <chorus_3> Gm C F <outro_1> Gm7 C7 Fmaj7,,'indie',1990.0,,artist_453,indie,synth000453,synthartist000453
454,<intro_1> F# D#m B C# <chorus_1> G#m7 C#7 F#maj7 <outro_1> F# C# D#m B,,,2020.0,,artist_454,,synth000454,synthartist000454
455,<intro_1> C#m A E B <solo_1> E C#m A B <solo_2> F#m B E <solo_3> E A B A <verse_1> Emaj7 Amaj7 B7 Emaj7 <outro_1> C#m A E B,,'electronic',2010.0,,artist_455,electronic,synth000455,synthartist000455
456,<intro_1> C#m7 F#7 Bmaj7 <bridge_1> B F# G#m E <outro_1> Bmaj7 Emaj7 F#7 Bmaj7,,'jazz',2010.0,,artist_456,jazz,synth000456,synthartist000456
457,<intro_1> Dmaj7 Gmaj7 A7 Dmaj7 <bridge_1> D G A G <outro_1> Em7 A7 Dmaj7,,,2010.0,,artist_457,,synth000457,synthartist000457
458,<intro_1> Am G F E <bridge_1> Am Dm Em Am <verse_1> Am Dm G C <chorus_1> Am Dm Em Am <outro_1> Am Dm G C,,'metal',,,artist_458,metal,synth000458,synthartist000458
459,<intro_1> G#m C# F# <verse_1> F# D#m B C# <solo_1> F# C# D#m B <verse_2> G#m7 C#7 F#maj7 <outro_1> D#m B F# C#,,,1990.0,,artist_459,,synth000459,synthartist000459
460,<intro_1> B G#m E F# <chorus_1> B F# G#m E <solo_1> B F# G#m D#m E B E F# <outro_1> Bmaj7 Emaj7 F#7 Bmaj7,,,,,artist_460,,synth000460,synthartist000460
461,<intro_1> Emaj7 Amaj7 B7 Emaj7 <solo_1> C#m A E B <verse_1> E B C#m G#m A E A B <chorus_1> E C#m A B <solo_2> E A B A <outro_1> E B C#m G#m A E A B,,'indie',,,artist_461,indie,,
462,<intro_1> E C#m A B <chorus_1> E B C#m G#m A E A B <solo_1> E C#m A B <verse_1> E B C#m A <solo_2> F#m B E <outro_1> Emaj7 Amaj7 B7 Emaj7,,,,,artist_462,,,
463,<intro_1> Fm Eb Db C <verse_1> Fm Bbm Eb Ab <chorus_1> Fm Bbm Eb Ab <bridge_1> Fm7 Bbm7 Eb7 Abmaj7 <outro_1> Fm Bbm Eb Ab,,'country',2000.0,,artist_463,country,,
464,<intro_1> F#m D A E <solo_1> A D E D <solo_2> A E F#m D <chorus_1> A F#m D E <outro_1> Amaj7 Dmaj7 E7 Amaj7,,'pop',1990.0,,artist_464,pop,,
465,<intro_1> Bbm Ab Gb F <bridge_1> Bbm7 Ebm7 Ab7 Dbmaj7 <verse_1> Bbm Ab Gb F <outro_1> Bbm7 Ebm7 Ab7 Dbmaj7,,'rock',2020.0,,artist_465,rock,synth000465,synthartist000465
466,<intro_1> Abm Fb Cb Gb <chorus_1> Abm Gb Fb Eb <chorus_2> Abm Gb Fb Eb <bridge_1> Abm Fb Cb Gb <verse_1> Abm Dbm Gb Cb <outro_1> Abm7 Dbm7 Gb7 Cbmaj7,,'metal',,,artist_466,metal,synth000466,synthartist000466
467,<intro_1> Abm Fb Cb Gb <bridge_1> Abm7 Dbm7 Gb7 Cbmaj7 <solo_1> Abm Gb Fb Eb <chorus_1> Abm Fb Cb Gb <outro_1> Abm Gb Fb Eb,,'folk',2020.0,,artist_467,folk,,
468,<intro_1> Cm Fm Gm Cm <chorus_1> Cm7 Fm7 Bb7 Ebmaj7 <verse_1> Cm Bb Ab G <verse_2> Cm7 Fm7 Bb7 Ebmaj7 <outro_1> Cm Ab Eb Bb,,'r&b',,,artist_468,r&b,synth000468,synthartist000468
469,<intro_1> F#m Bm C#m F#m <chorus_1> F#m Bm C#m F#m <chorus_2> F#m Bm C#m F#m <chorus_3> F#m Bm C#m F#m <solo_1> F#m D A E <outro_1> F#m Bm E A,,,2020.0,,artist_469,,synth000469,synthartist000469
470,<intro_1> G C D C <bridge_1> G Em C D <chorus_1> Gmaj7 Cmaj7 D7 Gmaj7 <bridge_2> Am7 D7 Gmaj7 <chorus_2> Gmaj7 Cmaj7 D7 Gmaj7 <outro_1> G D Em Bm C G C D,,,,,artist_470,,synth000470,synthartist000470
471,<intro_1> F#maj7 Bmaj7 C#7 F#maj7 <bridge_1> F# C# D#m A#m B F# B C# <chorus_1> G#m C# F# <bridge_2> F# D#m B C# <solo_1> D#m B F# C# <outro_1> F#maj7 Bmaj7 C#7 F#maj7,,,,,artist_471,,synth000471,synthartist000471
472,<intro_1> Cmaj7 Fmaj7 G7 Cmaj7 <bridge_1> C F G F <chorus_1> C G Am Em F C F G <verse_1> Dm G C <solo_1> Cmaj7 Fmaj7 G7 Cmaj7 <outro_1> C G Am Em F C F G,,,2000.0,,artist_472,,synth000472,synthartist000472
473,<intro_1> Gm F Eb D <bridge_1> Gm Cm Dm Gm <chorus_1> Gm F Eb D <outro_1> Gm Cm F Bb,,'folk',2000.0,,artist_473,folk,synth000473,synthartist000473
474,<intro_1> Gm Eb Bb F <solo_1> Bbmaj7 Ebmaj7 F7 Bbmaj7 <bridge_1> Bb F Gm Eb <outro_1> Bb F Gm Eb,,'hip hop',2010.0,,artist_474,hip hop,,
475,<intro_1> Gm Cm F Bb <bridge_1> Gm7 Cm7 F7 Bbmaj7 <solo_1> Gm7 Cm7 F7 Bbmaj7 <verse_1> Gm7 Cm7 F7 Bbmaj7 <outro_1> Gm Eb Bb F,,,,,artist_475,,,
476,<intro_1> C#m F# B <chorus_1> B E F# E <solo_1> C#m F# B <chorus_2> B E F# E <outro_1> B G#m E F#,,,1970.0,,artist_476,,synth000476,synthartist000476
477,<intro_1> Bm A G F# <verse_1> Bm Em F#m Bm <outro_1> Bm A G F#,,,1980.0,,artist_477,,synth000477,synthartist000477
478,<intro_1> D Bm G A <verse_1> Bm G D A <solo_1> D A Bm F#m G D G A <outro_1> Bm G D A,,'pop',,,artist_478,pop,,
479,<intro_1> G C D C <chorus_1> G Em C D <bridge_1> Em C G D <outro_1> G D Em C,,'country',2020.0,,artist_479,country,synth000479,synthartist000479
480,<intro_1> Fm Bbm Eb Ab <solo_1> Fm Db Ab Eb <solo_2> Fm Eb Db C <outro_1> Fm Db Ab Eb,,'r&b',1990.0,,artist_480,r&b,synth000480,synthartist000480
481,<intro_1> G#m E B F# <chorus_1> B F# G#m E <chorus_2> B F# G#m E <bridge_1> Bmaj7 Emaj7 F#7 Bmaj7 <outro_1> C#m F# B,,'jazz',2010.0,,artist_481,jazz,synth000481,synthartist000481
482,<intro_1> C Am F G <bridge_1> Dm7 G7 Cmaj7 <bridge_2> Dm7 G7 Cmaj7 <outro_1> Dm G C,,'metal',2000.0,,artist_482,metal,,
483,<intro_1> Bm Em A D <solo_1> Bm Em A D <solo_2> Bm A G F# <outro_1> Bm A G F#,,'r&b',1980.0,,artist_483,r&b,,
484,<intro_1> Eb Bb Cm Gm Ab Eb Ab Bb <bridge_1> Ebmaj7 Abmaj7 Bb7 Ebmaj7 <solo_1> Cm Ab Eb Bb <chorus_1> Eb Ab Bb Ab <verse_1> Fm7 Bb7 Ebmaj7 <outro_1> Ebmaj7 Abmaj7 Bb7 Ebmaj7,,,2000.0,,artist_484,,,
485,<intro_1> Em7 Am7 D7 Gmaj7 <bridge_1> Em7 Am7 D7 Gmaj7 <chorus_1> Em Am Bm Em <outro_1> Em Am D G,,,1970.0,,artist_485,,,
486,<intro_1> Am G F E <bridge_1> Am Dm Em Am <verse_1> Am G F E <solo_1> Am Dm G C <outro_1> Am Dm G C,,,1990.0,,artist_486,,,
487,<intro_1> Am7 D7 Gmaj7 <bridge_1> G D Em Bm C G C D <solo_1> Em C G D <bridge_2> G D Em C <outro_1> Gmaj7 Cmaj7 D7 Gmaj7,,,2010.0,,artist_487,,synth000487,synthartist000487
488,<intro_1> Cm Ab Eb Bb <solo_1> Cm7 Fm7 Bb7 Ebmaj7 <chorus_1> Cm Fm Gm Cm <verse_1> Cm Ab Eb Bb <outro_1> Cm Fm Bb Eb,,'jazz',1980.0,,artist_488,jazz,synth000488,synthartist000488
489,<intro_1> Ebm Cb Gb Db <solo_1> Ebm Cb Gb Db <verse_1> Ebm Abm Bbm Ebm <outro_1> Ebm Db Cb Bb,,'r&b',,,artist_489,r&b,synth000489,synthartist000489
490,<intro_1> C#m F# B <verse_1> B G#m E F# <bridge_1> C#m F# B <chorus_1> G#m E B F# <solo_1> G#m E B F# <outro_1> C#m F# B,,,1970.0,,artist_490,,,
491,<intro_1> Bm7 Em7 A7 Dmaj7 <bridge_1> Bm Em A D <outro_1> Bm7 Em7 A7 Dmaj7,,,,,artist_491,,,
492,<intro_1> G D Em Bm C G C D <verse_1> Gmaj7 Cmaj7 D7 Gmaj7 <chorus_1> G C D C <chorus_2> G D Em Bm C G C D <outro_1> Gmaj7 Cmaj7 D7 Gmaj7,,,2020.0,,artist_492,,synth000492,synthartist000492
493,<intro_1> Em7 Am7 D7 Gmaj7 <chorus_1> Em D C B <verse_1> Em7 Am7 D7 Gmaj7 <chorus_2> Em D C B <bridge_1> Em C G D <outro_1> Em7 Am7 D7 Gmaj7,,'hip hop',1980.0,,artist_493,hip hop,synth000493,synthartist000493
494,<intro_1> Bbm Ebm Ab Db <bridge_1> Bbm7 Ebm7 Ab7 Dbmaj7 <bridge_2> Bbm7 Ebm7 Ab7 Dbmaj7 <solo_1> Bbm Ebm Fm Bbm <outro_1> Bbm Gb Db Ab,,'r&b',,,artist_494,r&b,,
495,<intro_1> Abm Gb Fb Eb <verse_1> Abm7 Dbm7 Gb7 Cbmaj7 <outro_1> Abm Dbm Gb Cb,,,,,artist_495,,synth000495,synthartist000495
496,<intro_1> Dm Gm C F <solo_1> Dm Gm Am Dm <chorus_1> Dm Gm Am Dm <verse_1> Dm C Bb A <outro_1> Dm Bb F C,,'pop',2000.0,,artist_496,pop,,
497,<intro_1> G Em C D <bridge_1> Am7 D7 Gmaj7 <solo_1> Em C G D <outro_1> Am D G,,'jazz',,,artist_497,jazz,,
498,<intro_1> F Dm Bb C <verse_1> F C Dm Am Bb F Bb C <solo_1> F C Dm Am Bb F Bb C <verse_2> F C Dm Am Bb F Bb C <outro_1> F C Dm Am Bb F Bb C,,'rock',2020.0,,artist_498,rock,,
499,<intro_1> Bbm Eb Ab <bridge_1> Ab Db Eb Db <chorus_1> Ab Eb Fm Db <outro_1> Bbm Eb Ab,,,,,artist_499,,synth000499,synthartist000499
500,<intro_1> Bbm7 Ebm7 Ab7 Dbmaj7 <verse_1> Bbm Ebm Fm Bbm <outro_1> Bbm Ebm Fm Bbm,,'r&b',,,artist_500,r&b,synth000500,synthartist000500
